PSA_ID,Domain,English,Swahili,Gikuyu,Swahili Confidence,Gikuyu Confidence,English Validator,Gikuyu,Swahili Confidence,Gikuyu Confidence,Swahili Validator ,Gikuyu Validator,Metadata
,Education,Artists depict stories of civic justice,Wasanii huonyesha hadithi za haki za raia.,Athanii maronania ng'ano cia kĩhooto gĩa bũrũri,0.686808793,0.482228218,Misati,Athanii maronania ng'ano cia kĩhooto gĩa bũrũri,0.686808793,0.482228218,Lavender,,
,Education,Assess school performance 2025.,Tathmini utendaji wa shule 2025.,Kũmenyeria mũtaratara wa cukuru mwaka wa 2025.,0.67497939,0.5276641,Misati,Kũmenyeria mũtaratara wa cukuru mwaka wa 2025.,0.67497939,0.5276641,Lavender,,
,Education,Assess teacher performance via TPAD 2025.,Tathmini ya utendaji wa walimu kupitia TPAD 2025.,Kũmenyeria mũtaratara wa arutani kũgerera TPAD 2025.,0.743587221,0.642261792,Misati,Kũmenyeria mũtaratara wa arutani kũgerera TPAD 2025.,0.743587221,0.642261792,Lavender,,
,Education,Assess vocational outcomes 2025.,Tathmini ya matokeo ya kitaaluma ya 2025.,Kũmenyeria moimĩrĩro ma wĩra wa mwaka wa 2025.,0.655955573,0.525042936,Misati,Kũmenyeria moimĩrĩro ma wĩra wa mwaka wa 2025.,0.655955573,0.525042936,Lavender,,
,Education,Attend CBC forum February 20 at county hall.,Hudhuria mkutano wa CBC Februari 20 katika ukumbi wa kaunti.,Thiĩ mũcemanio wa CBC February 20 thĩinĩ wa county hall.,0.659047597,0.506040329,Misati,Thiĩ mũcemanio wa CBC February 20 thĩinĩ wa county hall.,0.659047597,0.506040329,Lavender,,
,Education,Attend CBC forum on February 20 at county hall.,Kuhudhuria mkutano wa CBC Februari 20 katika ukumbi wa kaunti.,Thiĩ mũcemanio wa CBC mũthenya wa 20 mweri wa kerĩ thĩinĩ wa county hall.,0.659645173,0.472773253,Misati,Thiĩ mũcemanio wa CBC mũthenya wa 20 mweri wa kerĩ thĩinĩ wa county hall.,0.659645173,0.472773253,Lavender,,
,Education,Audit school funds transparently 2023.,Dhibiti fedha za shule kwa njia ya uwazi mwaka 2023.,Gũtarĩria mbeca cia cukuru na njĩra ya ũtararĩku 2023.,0.556109169,0.489347682,Misati,Gũtarĩria mbeca cia cukuru na njĩra ya ũtararĩku 2023.,0.556109169,0.489347682,Lavender,,
,Education,Audit schools! Ensure compliance with fire safety standards.,Hakikisha unafuata viwango vya usalama wa moto.,Twaria cukuru na tũmenye atĩ nĩ tũrũmagĩrĩra ithimi cia ũgitĩri wa mwaki.,0.537226212,0.467344213,Misati,Twaria cukuru na tũmenye atĩ nĩ tũrũmagĩrĩra ithimi cia ũgitĩri wa mwaki.,0.537226212,0.467344213,Lavender,,
,Education,Back to school! Join flood recovery programs for safe learning.,Jiunge na programu za kujikwamua baada ya mafuriko ili ujifunze kwa usalama.,"Ũcokie cukuru, wĩrute maũndũ ma kwĩruta kuuma kũrĩ mĩiyũro ya mĩiyũro.",0.602516891,0.336061551,Misati,"Ũcokie cukuru, wĩrute maũndũ ma kwĩruta kuuma kũrĩ mĩiyũro ya mĩiyũro.",0.602516891,0.336061551,Lavender,,
,Education,Basic Education Statistical Booklet 2020 released.,Kitabu cha Takwimu cha Elimu ya Msingi cha 2020 kimechapishwa.,Ibuku rĩa Gĩthomo kĩa Gĩthomo kĩa Gĩthomo kĩa Mĩtĩ 2020 nĩ rĩarutirũo.,0.680580564,0.385893179,Misati,Ibuku rĩa Gĩthomo kĩa Gĩthomo kĩa Gĩthomo kĩa Mĩtĩ 2020 nĩ rĩarutirũo.,0.680580564,0.385893179,Lavender,,
,Education,"Be accountable! Schools, manage funds transparently.","Shuleni, tumia fedha kwa uwazi.","Thukuru, ũtongoria wa mbeca na njĩra njega.",0.497494555,0.424730789,Misati,"Thukuru, ũtongoria wa mbeca na njĩra njega.",0.497494555,0.424730789,Lavender,,
,Education,"Be alert! Communities, report trafficking risks to 116.","Kuwa macho! Jamii, ripoti hatari ya usafirishaji haramu wa binadamu kwa kupiga 116.","Andũ a ndũrĩrĩ, rangĩrai mũbango wa gũtharĩkĩra andũ 116.",0.57975257,0.335232196,Misati,"Andũ a ndũrĩrĩ, rangĩrai mũbango wa gũtharĩkĩra andũ 116.",0.57975257,0.335232196,Lavender,,
,Education,Be alert! Report suspicious activities near schools to authorities.,"Kuwa macho, ripoti shughuli za kutiliwa shaka karibu na shule kwa mamlaka.",Twaria maũndũ marĩa mangĩkorũo marĩ mahĩtia hakuhĩ na cukuru kũrĩ anene a thirikari.,0.483071742,0.436480658,Misati,Twaria maũndũ marĩa mangĩkorũo marĩ mahĩtia hakuhĩ na cukuru kũrĩ anene a thirikari.,0.483071742,0.436480658,Lavender,,
,Education,Be cautious! Avoid chemical hazards near schools.,"Uwe mwangalifu, epuka hatari za kemikali karibu na shule.","Wĩmenyerere, wĩtheme gũthũkia indo cia gũthondeka cia gũthondeka thiomi hakuhĩ na cukuru.",0.734794784,0.421745512,Misati,"Wĩmenyerere, wĩtheme gũthũkia indo cia gũthondeka cia gũthondeka thiomi hakuhĩ na cukuru.",0.734794784,0.421745512,Lavender,,
,Education,Be prepared! Conduct fire evacuation drills in schools.,"Jitayarishe, fanya mazoezi ya kujiokoa kutokana na moto shuleni.",Twaragĩria maũndũ ma kũhonokia andũ kuuma mwaki-inĩ cukuru-inĩ.,0.563193294,0.383697137,Misati,Twaragĩria maũndũ ma kũhonokia andũ kuuma mwaki-inĩ cukuru-inĩ.,0.563193294,0.383697137,Lavender,,
,Education,Be prepared! Conduct regular fire safety drills in schools.,Uwe tayari! Fanya mazoezi ya kawaida ya usalama wa moto shuleni.,Twaragĩria maũndũ ma kũgitĩra mwaki cukuru-inĩ.,0.625474663,0.332037529,Misati,Twaragĩria maũndũ ma kũgitĩra mwaki cukuru-inĩ.,0.625474663,0.332037529,Lavender,,
,Education,Be vigilant! Report school fee fraud to authorities.,"Kuwa macho, ripoti udanganyifu wa ada za shule kwa mamlaka.",Twaria thirikari ũhoro wa mahitia ma kũrĩha cukuru.,0.543839072,0.449467549,Misati,Twaria thirikari ũhoro wa mahitia ma kũrĩha cukuru.,0.543839072,0.449467549,Lavender,,
,Education,Boost STEM! Promote science and technology in schools.,Kuendeleza STEM! Kuendeleza sayansi na teknolojia shuleni.,Kũrehe ũhoti wa STEM! Kũrehe ũmenyo na ũgĩ cukuru-inĩ.,0.684461426,0.443018524,Misati,Kũrehe ũhoti wa STEM! Kũrehe ũmenyo na ũgĩ cukuru-inĩ.,0.684461426,0.443018524,Lavender,,
,Education,Bridge the gap! Build more schools in rural areas like Kitui.,Ziba pengo! Jenga shule zaidi katika maeneo ya vijijini kama Kitui.,Twagĩrĩirũo gwaka cukuru nyingĩ ta kũu Kitui.,0.583444173,0.493077644,Misati,Twagĩrĩirũo gwaka cukuru nyingĩ ta kũu Kitui.,0.583444173,0.493077644,Lavender,,
,Education,Bridge the gap! Provide digital tools for disabled students.,Wape wanafunzi wenye ulemavu vifaa vya kidijitali.,Kũhe arutwo arĩa marĩ na mawathe indo cia kũhũthĩra Intaneti.,0.544463324,0.531506148,Misati,Kũhe arutwo arĩa marĩ na mawathe indo cia kũhũthĩra Intaneti.,0.544463324,0.531506148,Lavender,,
,Education,Broadcasts customized per region,Maonyesho yanayolengwa kwa mikoa.,Kũmenyithia andũ ũhoro ũrĩa ũhĩtũkagio nĩ bũrũri,0.405439387,0.188992758,Misati,Kũmenyithia andũ ũhoro ũrĩa ũhĩtũkagio nĩ bũrũri,0.405439387,0.188992758,Lavender,,
,Education,Build better schools! Invest in classrooms and facilities.,"Jenga shule bora, wekeza katika madarasa na vifaa.",Twagĩrĩirũo gwaka cukuru njega na kũhũthĩra indo cia gũthoma.,0.628656655,0.405351676,Misati,Twagĩrĩirũo gwaka cukuru njega na kũhũthĩra indo cia gũthoma.,0.628656655,0.405351676,Lavender,,
,Education,Build better schools! Support infrastructure projects in ASAL regions.,Kujenga shule bora! Kuunga mkono miradi ya miundombinu katika mikoa ya ASAL.,Kũhaanda cukuru njega! Kũnyita mbaru maũndũ ma ũbango wa ithondeka rĩa mũthingi mabũrũri-inĩ ma ASAL.,0.786506488,0.373048451,Misati,Kũhaanda cukuru njega! Kũnyita mbaru maũndũ ma ũbango wa ithondeka rĩa mũthingi mabũrũri-inĩ ma ASAL.,0.786506488,0.373048451,Lavender,,
,Education,Build dormitories for boarding schools 2022.,Jenga mabweni kwa ajili ya shule za bweni 2022.,Twakĩre nyũmba cia gũkoma cia cukuru cia mũciĩ wa andũ arĩa angĩ 2022.,0.66237274,0.370429028,Misati,Twakĩre nyũmba cia gũkoma cia cukuru cia mũciĩ wa andũ arĩa angĩ 2022.,0.66237274,0.370429028,Lavender,,
,Education,Build knowledge! Establish libraries in every school.,Jenga maarifa! Anzisha maktaba katika kila shule.,"Ũgĩ ũgĩtherie, na ũgĩgĩgĩthingatĩre mabuku thĩinĩ wa cukuru ciothe.",0.636094608,0.262498048,Misati,"Ũgĩ ũgĩtherie, na ũgĩgĩgĩthingatĩre mabuku thĩinĩ wa cukuru ciothe.",0.636094608,0.262498048,Lavender,,
,Education,Build more classrooms 2022.,Jenga madarasa zaidi 2022.,Twakĩre ciikaro nyingĩ mwaka wa 2022.,0.604074501,0.446341305,Misati,Twakĩre ciikaro nyingĩ mwaka wa 2022.,0.604074501,0.446341305,Lavender,,
,Education,Build multi-purpose halls 2022.,Jenga kumbi za matumizi mbalimbali 2022.,Twakĩre nyũmba cia gũthondeka maũndũ maingĩ 2022.,0.43390811,0.359484043,Misati,Twakĩre nyũmba cia gũthondeka maũndũ maingĩ 2022.,0.43390811,0.359484043,Lavender,,
,Education,Build safely! Install flood-resistant school structures.,"Jenga shule salama, na uweke majengo yanayohimili mafuriko.",Twaragiai nyũmba cia cukuru iria itangĩiyũrũo nĩ maaĩ.,0.451980473,0.383001272,Misati,Twaragiai nyũmba cia cukuru iria itangĩiyũrũo nĩ maaĩ.,0.451980473,0.383001272,Lavender,,
,Education,Build skills! Enroll in construction training programs.,Jiunge na programu za mafunzo ya ujenzi.,Wĩrute maũndũ megiĩ wĩra wa gwaka.,0.645984351,0.473080588,Misati,Wĩrute maũndũ megiĩ wĩra wa gwaka.,0.645984351,0.473080588,Lavender,,
,Education,Build teacher resource centers 2022.,Kujenga vituo vya rasilimali za walimu 2022.,Gwaka ciĩga cia ũrigitani cia arutani 2022.,0.665944125,0.381808563,Misati,Gwaka ciĩga cia ũrigitani cia arutani 2022.,0.665944125,0.381808563,Lavender,,
,Education,Build your future! Join TVET programs for technical skills.,Jenga wakati wako ujao! Jiunge na programu za TVET kwa ujuzi wa kiufundi.,Ũka na programu cia TVET cia kũruta ũhoti wa kĩarabu.,0.643406195,0.304268777,Misati,Ũka na programu cia TVET cia kũruta ũhoti wa kĩarabu.,0.643406195,0.304268777,Lavender,,
,Education,Bursary application portal now open for needy students in all 47 counties.,Tovuti ya maombi ya ufadhili (scholarship) sasa imefunguliwa kwa wanafunzi wenye uhitaji katika kaunti zote 47.,Rĩu kĩhingo kĩa kũruta marũa ma kũheo ũgeni nĩ kĩhingũrĩtwo arutwo arĩa marĩ na bata thĩinĩ wa kaunti ciothe 47.,0.649625549,0.384397195,Misati,Rĩu kĩhingo kĩa kũruta marũa ma kũheo ũgeni nĩ kĩhingũrĩtwo arutwo arĩa marĩ na bata thĩinĩ wa kaunti ciothe 47.,0.649625549,0.384397195,Lavender,,
,Education,Bursary fraud alert: Only apply via official county portals and ignore WhatsApp scammers.,Tahadhari ya ulaghai wa ufadhili: Tuma maombi kupitia tovuti rasmi za kaunti pekee na uwaepuke walaghai wa WhatsApp.,Kũmenyithia ũhoro wa mahitia ma mbeca cia kũheo: Ĩhũthagĩra tu kũgerera wabici cia thirikari cia kaunti na ũrege kũregana na arĩa mahũraga na WhatsApp.,0.586062323,0.315374695,Misati,Kũmenyithia ũhoro wa mahitia ma mbeca cia kũheo: Ĩhũthagĩra tu kũgerera wabici cia thirikari cia kaunti na ũrege kũregana na arĩa mahũraga na WhatsApp.,0.586062323,0.315374695,Lavender,,
,Education,Bursary fraud: Only use official county portals and ignore WhatsApp groups!,Ulaghai wa Scholarship: Tumia tovuti rasmi za kaunti pekee na upuuze vikundi vya WhatsApp!,Ũhuthĩ wa mbeca cia kũruta: Hũthĩra tu mĩhĩrĩga ya thirikari ya kaunti na ũrege kũruta wĩra wa kũruta wĩra thĩinĩ wa ikundi cia WhatsApp!,0.588789795,0.324060687,Misati,Ũhuthĩ wa mbeca cia kũruta: Hũthĩra tu mĩhĩrĩga ya thirikari ya kaunti na ũrege kũruta wĩra wa kũruta wĩra thĩinĩ wa ikundi cia WhatsApp!,0.588789795,0.324060687,Lavender,,
,Education,Celebrate education milestones 2025.,Kusherehekea hatua muhimu za elimu mwaka 2025.,Kũririkana maũndũ marĩa marekĩka mwaka-inĩ wa 2025.,0.646510797,0.47939663,Misati,Kũririkana maũndũ marĩa marekĩka mwaka-inĩ wa 2025.,0.646510797,0.47939663,Lavender,,
,Education,Celebrate teachers' day 2025.,Sherehe ya Siku ya Walimu 2025.,Kũririkana Mũthenya wa Arutani 2025.,0.656891593,0.576504695,Misati,Kũririkana Mũthenya wa Arutani 2025.,0.656891593,0.576504695,Lavender,,
,Education,Centre Managers and Invigilators must register on CP2 system.,Wasimamizi wa vituo lazima wajiandikishe kwenye mfumo wa CP2.,Arĩa matongoragia ciĩga cia ũmenyereri na cia ũmenyereri nĩ magĩrĩire kwĩyandikithia thĩinĩ wa CP2.,0.650581718,0.440106861,Misati,Arĩa matongoragia ciĩga cia ũmenyereri na cia ũmenyereri nĩ magĩrĩire kwĩyandikithia thĩinĩ wa CP2.,0.650581718,0.440106861,Lavender,,
,Education,Civic education clubs mandatory in all secondary schools from 2026.,Vilabu vya elimu ya uraia ni lazima katika shule zote za upili kuanzia 2026.,Kũruta thukuru cia gĩthomo gĩa gĩthomo kĩa mũingĩ nĩ kũbataranĩtie cukuru ciothe cia sekondari kuuma mwaka wa 2026.,0.686407027,0.471894763,Misati,Kũruta thukuru cia gĩthomo gĩa gĩthomo kĩa mũingĩ nĩ kũbataranĩtie cukuru ciothe cia sekondari kuuma mwaka wa 2026.,0.686407027,0.471894763,Lavender,,
,Education,Civic education exam December 10. Download past paper from KNEC now!,Mtihani wa elimu ya uraia ni Desemba 10. Pakua karatasi za zamani kutoka KNEC sasa!,Wĩruti wa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo,0.706684224,0.629723289,Misati,Wĩruti wa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo gĩa gĩthomo,0.706684224,0.629723289,Lavender,,
,Education,Civic education exam leaks online. Download official version from KNEC before fake ones spread!,Mtihani wa elimu ya uraia unavuja mtandaoni. Pakua toleo rasmi kutoka KNEC kabla ya nakala feki kusambaa!,Thiĩ na mbere gũthoma ũhoro wa gĩthomo kĩa mũingĩ.,0.58991846,0.310178784,Misati,Thiĩ na mbere gũthoma ũhoro wa gĩthomo kĩa mũingĩ.,0.58991846,0.310178784,Lavender,,
,Education,Civic education exam set for December 5. Download free notes from KICD portal today.,Mafunzo ya elimu ya uraia yamepangwa Desemba 5. Pakua noti bila malipo kutoka kwenye tovuti ya KICD leo.,Gĩthomo kĩa gĩthomo kĩa mũingĩ gĩthondekwo December 5.,0.575216416,0.399497055,Misati,Gĩthomo kĩa gĩthomo kĩa mũingĩ gĩthondekwo December 5.,0.575216416,0.399497055,Lavender,,
,Education,Civic education now 25% of Grade 9 final grade. Study or fail!,Elimu ya uraia sasa inachangia 25% ya alama za mwisho za Gredi ya 9.,Ũrigithathi wa gĩthomo gĩtheru rĩu nĩ 25% ya kĩrathi gĩa 9 kĩa mũico.,0.646010104,0.370681838,Misati,Ũrigithathi wa gĩthomo gĩtheru rĩu nĩ 25% ya kĩrathi gĩa 9 kĩa mũico.,0.646010104,0.370681838,Lavender,,
,Education,Civic education now 30% of Grade 9 final score. Download free notes from KICD TODAY!,Elimu ya uraia sasa ni 30% ya alama ya mwisho ya Gredi ya 9. Pakua noti bila malipo kutoka KICD LEO!,Ũrigithathi wa gĩthomo kĩa gĩthomo gĩa 9 ũrathiĩ na mbere na gĩcunjĩ kĩa 30% kĩa gĩthomo kĩa mũthia.,0.660018428,0.392095257,Misati,Ũrigithathi wa gĩthomo kĩa gĩthomo gĩa 9 ũrathiĩ na mbere na gĩcunjĩ kĩa 30% kĩa gĩthomo kĩa mũthia.,0.660018428,0.392095257,Lavender,,
,Education,Civic education now 40% of Grade 9 score. Free notes on KICD portal!,Elimu ya uraia sasa ni 40% ya alama za Gredi ya 9. Noti bila malipo kwenye tovuti ya KICD!,Ũrigitani wa gĩcigo kĩa gĩthomo kĩa 9 rĩu nĩ 40% ya gĩcunjĩ kĩa gĩthomo kĩa gĩthomo kĩa gĩthomo gĩa 9!,0.599975601,0.370576561,Misati,Ũrigitani wa gĩcigo kĩa gĩthomo kĩa 9 rĩu nĩ 40% ya gĩcunjĩ kĩa gĩthomo kĩa gĩthomo kĩa gĩthomo gĩa 9!,0.599975601,0.370576561,Lavender,,
,Education,Civic education now a compulsory subject in all teacher training colleges.,Elimu ya uraia sasa ni somo la lazima katika vyuo vyote vya mafunzo ya walimu.,Rĩu gĩthomo kĩa gĩthomo gĩa gĩthomo nĩ gĩthomo kĩa mũhaka thĩinĩ wa cukuru ciothe cia ũrutani wa arutani.,0.737872162,0.462923601,Misati,Rĩu gĩthomo kĩa gĩthomo gĩa gĩthomo nĩ gĩthomo kĩa mũhaka thĩinĩ wa cukuru ciothe cia ũrutani wa arutani.,0.737872162,0.462923601,Lavender,,
,Education,Civic education now carries 20% weight in Grade 9 assessment. Study hard.,Elimu ya uraia sasa inabeba uzito wa 20% katika tathmini ya Gredi ya 9. Jifunze kwa bidii.,Rĩu gĩthomo kĩa gĩthomo kĩa mũingĩ kĩiyũrĩte 20% harĩ gĩthomo kĩa gĩcunjĩ gĩa kenda.,0.640209025,0.438784807,Misati,Rĩu gĩthomo kĩa gĩthomo kĩa mũingĩ kĩiyũrĩte 20% harĩ gĩthomo kĩa gĩcunjĩ gĩa kenda.,0.640209025,0.438784807,Lavender,,
,Education,"Clean schools, healthy students! Maintain sanitation to stop cholera.","Shule safi, wanafunzi wenye afya, dumisha usafi wa mazingira ili kuzuia kipindupindu.","Thukuru cia gũtheria, arutwo arĩa marĩ na ũgima wa mwĩrĩ, na ũgarũrũku wa mĩrimũ ya ng'aragu.",0.5783798,0.428653639,Misati,"Thukuru cia gũtheria, arutwo arĩa marĩ na ũgima wa mwĩrĩ, na ũgarũrũku wa mĩrimũ ya ng'aragu.",0.5783798,0.428653639,Lavender,,
,Education,Clubs host mock elections and debates,Vilabu kuandaa chaguzi za majaribio na mijadala.,Makundi nĩ marutaga ũgeni ciũria cia gũtua cira na gũcemania,0.552039004,0.260792875,Misati,Makundi nĩ marutaga ũgeni ciũria cia gũtua cira na gũcemania,0.552039004,0.260792875,Lavender,,
,Education,Clubs to perform for civic week,Vilabu kufanya kazi kwa ajili ya wiki ya uraia.,Kũrutĩra andũ wĩra mĩcemanio-inĩ ya kiumia kĩa ũgeni,0.562724757,0.296940946,Misati,Kũrutĩra andũ wĩra mĩcemanio-inĩ ya kiumia kĩa ũgeni,0.562724757,0.296940946,Lavender,,
,Education,Code your future! Learn IT skills in vocational programs.,Pata ujuzi wa TEHAMA (IT) katika programu za kitaaluma.,Wĩrute maũndũ megiĩ IT thĩinĩ wa maũndũ ma kĩyo.,0.609153993,0.362846178,Misati,Wĩrute maũndũ megiĩ IT thĩinĩ wa maũndũ ma kĩyo.,0.609153993,0.362846178,Lavender,,
,Education,"Communities, be vigilant! Report terror threats near schools.","Jamii, kuwa macho! Ripoti vitisho vya ugaidi karibu na shule.","Andũ a ndũrĩrĩ, ikaragai mwĩiguĩte!",0.627259109,0.437021805,Misati,"Andũ a ndũrĩrĩ, ikaragai mwĩiguĩte!",0.627259109,0.437021805,Lavender,,
,Education,"Communities, stay safe! Prevent abductions near schools.","Jamii, kaa salama!",Mũtikanahagĩre andũ arĩa matwarĩtwo kũrĩ cukuru.,0.50544695,0.247608077,Misati,Mũtikanahagĩre andũ arĩa matwarĩtwo kũrĩ cukuru.,0.50544695,0.247608077,Lavender,,
,Education,"Communities, support schools! Contribute to fee payments.","Jamii, saidia shule!","Ciũngano, thirikari cia cukuru!",0.610340601,0.354381271,Misati,"Ciũngano, thirikari cia cukuru!",0.610340601,0.354381271,Lavender,,
,Education,Conduct energy audits 2024.,Kufanya ukaguzi wa nishati 2024.,Kũruta ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa,0.717909849,0.622242964,Misati,Kũruta ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa ũtaratara wa,0.717909849,0.622242964,Lavender,,
